productid,ean
9467,5901477177903
9232,5901477176371
9233,5901477176388
9234,5901477176395
9235,5901477176401
9236,5901477176418
9237,5901477176647
9238,5901477176654
9239,5901477176661
9240,5901477176678
9241,5901477176685
9242,5901477176692
9243,5901477175572
9244,5901477175671
9245,5901477175596
9246,5901477180064
9247,5901477180071
9248,5901477180088
9249,5901477180095
9250,5901477180101
9621,5901477179204
9251,5901477180118
9252,5901477180125
9253,5901477180132
9254,5901477180149
9255,5901477175329
9256,5901477175268
9257,5901477175275
9258,5901477175282
9259,5901477176036
9260,5901477176043
9261,5901477175299
9262,5901477175312
9263,5901477176159
9264,5901477175367
9265,5901477175374
9266,5901477175381
9267,5901477175398
9268,5901477175404
9269,5901477175411
9270,5901477175428
9271,5901477175435
9272,5901477175442
9273,5901477175459
9274,5901477175466
9275,5901477175473
9276,5901477175480
9277,5901477175497
9278,5901477175503
9279,5901477175510
9902,5901477181870
9280,5901477175527
9281,5901477175534
9282,5901477175541
9283,5901477175558
9284,5901477175565
9285,5901477176814
9286,5901477176753
9287,5901477176708
9288,5901477176715
9289,5901477176722
9290,5901477176760
9291,5901477176821
9293,5901477176739
9294,5901477176746
9295,5901477175589
9296,5901477175602
9297,5901477175626
9298,5901477175640
9299,5901477175619
9300,5901477175633
9301,5901477175657
9302,5901477175664
9303,5901477175688
9304,5901477175695
9305,5901477175701
9308,5901477175718
9309,5901477175725
9310,5901477175732
9311,5901477176579
9312,5901477176630
9313,5901477176586
9314,5901477176593
9315,5901477176609
9316,5901477176616
9317,5901477176623
9318,5901477176784
9319,5901477176777
9320,5901477176791
9321,5901477176807
9322,5901477176838
9323,5901477176845
9324,5901477176876
9325,5901477176883
9326,5901477176890
9327,5901477176906
9328,5901477176272
9903,5901477181887
9329,5901477176296
9330,5901477176289
9331,5901477176425
9332,5901477176357
9334,5901477176517
9335,5901477176500
9336,5901477176524
9337,5901477176562
9338,5901477176555
9339,5901477176548
9340,5901477176432
9341,5901477176531
9343,5901477176487
9344,5901477176456
9345,5901477176463
9346,5901477176470
9347,5901477177477
9348,5901477177149
9349,5901477177156
9350,5901477177187
9351,5901477177217
9352,5901477177194
9353,5901477177224
9354,5901477177200
9355,5901477177231
9356,5901477176913
9357,5901477176920
9358,5901477177118
10034,5901477182907
9359,5901477176982
9360,5901477177538
9361,5901477176968
9362,5901477176975
9363,5901477177026
9364,5901477177057
9365,5901477177033
9366,5901477177040
9367,5901477181344
9368,5901477181467
9369,5901477181474
9371,5901477176852
9372,5901477176937
9373,5901477176944
9374,5901477176951
9375,5901477177163
9376,5901477177002
9377,5901477177019
9378,5901477177071
9379,5901477177088
9381,
10035,5901477183041
9385,5901477177064
9386,5901477178283
9387,5901477176999
9388,5901477176869
9389,5901477177170
9390,5901477177675
9391,5901477177545
9392,5901477177484
9393,5901477177491
9394,5901477177507
9395,5901477177132
9399,5901477177279
9400,5901477177286
9401,5901477177293
10279,5901477185588
9402,5901477177309
9403,5901477177316
9404,5901477177323
9405,5901477177330
12339,5901477195303
9406,5901477177347
9407,5901477177354
9408,5901477177361
9409,5901477177385
12340,5901477195310
9410,5901477177392
9411,5901477177408
9412,5901477177415
9413,5901477177422
12341,5901477195327
9414,5901477177439
9415,5901477177446
9416,5901477177453
9417,5901477177460
12342,5901477195334
9418,5901477177514
9419,5901477177521
9420,5901477177125
9422,5901477177378
9423,5901477177699
9424,5901477177705
9425,
9426,5901477177095
9427,5901477177101
9428,5901477177552
9429,5901477177569
9430,5901477177576
9431,5901477177248
9432,5901477177255
9433,5901477177262
9435,5901477177583
9436,
9438,5901477177682
9442,5901477177590
9443,5901477177606
9444,5901477177613
9445,5901477177620
9446,5901477177637
9447,5901477177668
9448,5901477177651
12343,5901477195341
9468,5901477177910
9469,5901477177927
9470,5901477177934
9471,5901477177941
9472,5901477177958
9622,5901477179211
9475,5901477177781
9476,5901477177798
9477,5901477178221
9478,5901477178238
9623,5901477179228
9624,5901477179235
9479,5901477178245
9480,5901477178252
9481,5901477178269
9482,5901477177736
9625,5901477180156
9626,5901477180163
9627,5901477180170
9483,5901477177804
9484,5901477177842
9485,5901477177811
9486,5901477177828
9487,5901477177835
9488,5901477180026
9489,
9491,5901477177996
9492,5901477178009
9493,5901477178016
9494,5901477178320
9495,5901477178337
9496,5901477178344
9497,5901477178351
9498,5901477178368
9628,5901477180187
9499,5901477178375
9500,5901477178382
9501,5901477178399
9502,5901477178405
9503,5901477178412
9504,5901477178429
9505,5901477178436
9506,5901477178443
9507,5901477178450
9508,5901477178467
9509,5901477178023
9510,5901477178030
9511,5901477178191
9512,5901477178207
9513,5901477178214
9514,5901477178306
9515,5901477178313
9516,5901477178504
9517,5901477178511
9518,5901477178528
9519,5901477179242
9520,5901477179259
12344,5901477195358
9521,5901477178597
9522,5901477178474
9523,5901477178481
9524,5901477178498
9525,5901477178689
9526,5901477178696
9527,5901477178641
9528,5901477178658
9529,5901477178979
9530,5901477179143
9531,5901477179150
9532,5901477179167
9533,5901477179174
9534,5901477179181
9535,5901477179198
9536,5901477178580
9537,5901477179532
9538,5901477179549
9539,5901477179556
9540,5901477178610
9541,5901477178627
9542,5901477178634
9543,5901477178665
9544,5901477178672
9545,5901477178764
9546,5901477178276
9547,5901477177774
9549,5901477178047
9550,5901477178054
9551,5901477178061
9553,5901477178085
9554,5901477178092
9555,5901477178108
9556,5901477178115
9558,5903240385102
9559,5901477178146
9560,5901477178153
9561,5901477178160
9563,5901477178184
9564,5901477178702
9565,5901477178719
9566,5901477178726
9567,5901477178733
9568,5901477178740
9569,5901477179792
9570,5901477179808
9571,5901477179815
9572,5901477179822
9573,5901477179839
9574,5901477179846
9575,5901477178771
9576,5901477178788
9577,5901477178795
9578,5901477178801
9579,5901477178818
9580,5901477178825
9581,5901477178832
9582,5901477178849
9583,5901477178856
9584,5901477178863
9585,5901477178870
9586,5901477178887
9587,5901477178894
9588,5901477178900
9589,5901477178917
9590,5901477180255
9591,5901477180262
9592,5901477179778
9593,5901477179785
9594,5901477179860
9595,5901477179136
9596,5901477178290
9597,5901477180224
9598,5901477180217
9599,5901477178948
9600,5901477178955
9601,5901477178962
9602,5901477180194
9603,5901477180200
9604,5901477179099
9605,5901477178986
9606,5901477178993
9607,5901477179006
9608,5901477179105
9609,5901477179112
9610,5901477179129
9611,5901477180040
9612,5901477180057
9613,5901477179013
9614,5901477179020
9615,5901477179037
9616,5901477179044
9629,5901477179921
9630,5901477179938
9632,5901477179877
9633,5901477179884
9634,5901477179891
9635,5901477179907
9636,5901477179914
9637,5901477179945
9638,5901477179952
9639,5901477179969
9640,5901477179266
9641,5901477179273
9642,5901477179280
9643,5901477179297
9644,5901477179303
9645,5901477179310
9646,5901477179327
9647,5901477179334
9648,5901477179341
9649,5901477179365
9650,5901477179358
9651,5901477179372
9652,5901477179389
9653,5901477179396
9654,5901477179402
9655,5901477179419
9656,5901477179426
9657,5901477179433
9658,5901477179440
9659,5901477179457
9660,5901477179464
9661,5901477179471
9662,5901477179488
9663,5901477179495
9664,5901477179501
9665,5901477179518
9666,5901477179525
9667,5901477179563
9668,5901477179570
9669,5901477179587
9670,5901477179594
9671,5901477179600
9672,5901477179617
9673,5901477179624
9674,5901477179631
9675,5901477179648
9676,5901477179655
9677,5901477179662
9678,5901477179679
9679,5901477179686
9680,5901477179693
9681,5901477179709
9682,5901477179716
9683,5901477179723
9684,5901477179730
9685,5901477179747
9686,5901477179754
9687,5901477180668
9688,5901477180675
9689,5901477180682
9690,5901477180699
9691,5901477180705
9692,5901477180712
9693,5901477180729
9694,5901477180736
9695,5901477180743
9696,5901477180750
9697,5901477180767
9698,5901477180774
9699,5901477180781
9700,5901477180798
9701,5901477180804
9702,5901477180811
9703,5901477180828
9704,5901477180866
9705,5901477180873
9706,5901477180880
12007,5901477192487
9707,5901477180279
9708,5901477180286
9709,5901477179976
9710,5901477179983
9711,5901477179990
9712,5901477180002
9713,5901477180019
9715,5901477180293
9716,5901477180309
9717,5901477180316
9718,5901477180323
9719,5901477178603
9720,5901477179853
12132,5901477194009
9721,5901477179761
9722,5901477180460
9723,5901477180477
9724,5901477181061
9725,5901477180439
9726,5901477180361
9727,5901477180392
9728,5901477180408
9729,5901477180415
9730,5901477180422
9731,5901477180033
9732,5901477181023
9733,5901477181030
9734,5901477180941
9735,5901477180958
9736,5901477180231
9737,5901477180248
9738,5901477180910
9739,5901477180927
9740,5901477180934
9741,5901477180903
9742,5901477180545
9743,5901477180552
12133,5901477194016
9744,5901477180484
9745,5901477180507
9746,5901477180521
9747,5901477180491
9748,5901477180514
9749,5901477180538
9750,5901477180989
9751,5901477180897
9752,5901477199967
9759,5901477180965
9760,5901477180972
9761,5901477180330
9762,5901477180347
9763,5901477180354
9764,5901477180446
9765,5901477180453
9766,5901477180590
9767,5901477180606
9768,5901477180613
12345,5901477195365
9769,5901477180620
9770,5901477180637
9771,5901477180378
9772,5901477180385
9776,5901477182815
9777,5901477180996
9779,5901477181009
9780,5901477181016
9783,5901477180569
9784,5901477180576
9787,5901477180583
9789,5901477183300
9790,5901477183317
9791,5901477181221
9792,5901477181238
9793,5901477181290
9794,5901477181306
9795,5901477180651
9796,5901477180835
9800,5901477181047
9801,5901477181054
9802,5901477181078
9803,5901477181085
9804,5901477181092
9805,5901477181207
9806,5901477181108
9807,5901477181115
9808,5901477181214
9809,5901477181245
9810,5901477181252
9811,5901477181269
9812,5901477181276
9813,5901477181283
9814,5901477181122
9815,5901477181139
9816,5901477181146
9817,5901477181153
9818,5901477181160
9819,5901477181177
9820,5901477181184
9821,5901477181191
9822,5901477181313
9823,5901477181320
9824,5901477181337
9825,5901477181429
9826,5901477181436
9827,5901477181443
9828,5901477181481
9829,5901477181450
9830,5901477181498
9831,5901477181504
9832,5901477181511
9833,5901477181528
9834,5901477181535
9835,5901477181542
9836,5901477181559
9837,5901477181566
9838,5901477181573
9839,5901477181580
9840,5901477181603
9841,5901477181993
9842,5901477181597
9843,5901477182006
9844,5901477181412
9845,5901477181405
9846,5901477182013
9848,5901477181351
9850,5901477181368
9851,5901477181375
9854,5901477182099
9855,5901477182655
9856,5901477182662
9857,5901477182679
9858,5901477182686
9859,5901477182693
9860,5901477182709
9861,5901477182648
12346,5901477195372
9862,5901477182723
9863,5901477182730
9864,5901477182747
9865,5901477182754
9866,5901477182761
9867,5901477182778
9870,5901477181382
9871,5901477181399
9872,5901477181924
9873,5901477181931
9874,5901477181948
9875,5901477181955
9876,5901477181610
9877,5901477181627
9878,5901477181634
9879,5901477181641
9884,5901477181696
9889,5901477181740
9890,5901477181757
9891,5901477181764
9892,5901477181771
9893,5901477181788
9894,5901477181795
9895,5901477181801
9900,5901477181856
9901,5901477181863
9904,5901477181894
9905,5901477181900
9906,5901477181917
9907,5901477183096
9909,5901477182020
9910,5901477182037
9911,5901477182044
9912,5901477182051
9913,5901477182068
9914,5901477182075
9915,5901477182082
12347,5901477195389
9916,5901477181962
9917,5901477181979
9918,5901477181986
9919,5901477182105
9920,5901477182112
9921,5901477182129
9922,5901477182136
9923,5901477182143
9924,5901477182150
9925,5901477182167
9926,5901477182174
9927,5901477182181
9928,5901477182198
9929,5901477182204
9930,5901477182211
9931,5901477182228
9932,5901477182235
9933,5901477182242
9934,5901477182259
9935,5901477182266
9936,5901477182273
9937,5901477182280
9938,5901477182297
9939,5901477182303
9940,5901477182310
9941,5901477182327
9942,5901477182334
9943,5901477182341
9944,5901477182358
9945,5901477182365
9946,5901477182372
9947,5901477182389
9948,5901477182396
9949,5901477182402
9950,5901477182419
9951,5901477182426
9952,5901477182433
9953,5901477182440
9954,5901477182457
9955,5901477182464
9956,5901477182471
9957,5901477182488
9958,5901477182495
9959,5901477182501
9960,5901477182518
9961,5901477182525
9962,5901477182532
9963,5901477182549
9964,5901477182556
9965,5901477182563
9966,5901477182570
9967,5901477182587
9968,5901477182594
9969,5901477182600
9970,5901477182617
9971,5901477182624
9972,5901477182631
12348,5901477195396
9973,5901477182785
9974,5901477183379
9975,5901477183386
9976,5901477183393
9977,5901477183409
9978,5901477183416
9979,5901477183423
9980,5901477182716
9982,5901477183225
9984,5901477182822
9985,5901477182839
9986,5901477183171
9987,5901477183188
9988,5901477183195
9989,5901477183133
9990,5901477183126
9991,5901477183119
9992,5901477182846
9993,5901477182853
9994,5901477182860
9995,5901477183287
9996,5901477183232
9997,5901477182877
9998,5901477183058
9999,5901477183164
10000,5901477183249
10001,5901477183270
10002,5901477183263
10003,5901477183294
10004,5901477182891
10006,5901477183089
10007,5901477183102
10008,5901477182884
10009,5901477182952
10010,5901477182969
10011,5901477182976
10012,5901477182990
10013,5901477183003
10014,5901477183010
10015,5901477182938
10016,5901477182945
10017,5901477183027
10018,5901477183034
10019,5901477183201
10020,5901477182921
10021,5901477182792
10022,5901477182808
10023,5901477183621
10024,5901477183638
10025,5901477183645
10026,5901477183652
10036,5901477182914
10037,5901477183324
10038,5901477183256
10039,5901477183140
10040,5901477183157
10041,5901477183218
10042,5901477183522
10043,5901477183539
10044,5901477183546
10045,5901477183553
10046,5901477183560
10047,5901477183577
10048,5901477183591
10049,5901477183584
10050,5901477183331
10051,5901477183348
10052,5901477183355
10053,5901477183362
10054,5901477183065
10055,5901477183072
10056,5901477183430
10057,5901477183447
10058,5901477183454
10059,5901477183485
10060,5901477183492
10061,5901477183508
10062,5901477183515
10063,5901477183768
10064,5901477183775
10065,5901477183867
10066,5901477183850
10067,5901477183836
10068,5901477183843
10069,5901477183478
10070,5901477183461
10071,5901477183607
10072,5901477183614
10073,5901477183706
10074,5901477183720
10075,5901477183713
10076,5901477183737
10077,5901477183744
10078,5901477183751
10081,5901477183874
10082,5901477183782
10083,5901477183799
10084,5901477183805
10085,5901477183812
10086,5901477183829
10087,5901477184444
10088,5901477184451
10089,5901477184468
10090,5901477184123
10091,5901477184147
10092,5901477184062
10093,5901477184079
10094,5901477184048
10095,5901477184055
10096,5901477184024
10097,5901477184031
10098,5901477183911
10099,5901477184017
10100,5901477184000
10101,5901477185199
10102,5901477184864
10103,5901477184086
10104,5901477184093
10105,5901477184109
10106,5901477184116
10107,5901477184130
10108,5901477183928
10110,5901477183966
10111,5901477183973
10112,5901477183942
10113,5901477183959
10115,5901477183935
10117,5901477183980
10118,
10119,5901477183997
10124,5901477184307
10125,5901477184314
10126,5901477184321
10127,5901477184338
10128,5901477184345
10129,5901477184352
10130,5901477184369
10131,5901477184376
10132,5901477184383
10133,5901477184154
10134,5901477184161
10135,5901477184178
10136,5901477184185
10137,5901477184192
10138,5901477184208
10139,5901477184215
10140,5901477184222
10141,5901477184239
10142,5901477184246
10143,5901477184253
10144,5901477184260
10145,5901477184956
10146,5901477184963
10147,5901477185632
10148,5901477185267
10149,5901477185274
10150,5901477184390
10151,5901477184437
10152,5901477184420
10153,5901477184406
10154,5901477184413
10155,5901477184277
10156,5901477184284
10165,5901477184499
10157,5901477184291
10158,5901477185304
10159,5901477185311
10160,5901477185328
10161,5901477185335
10162,5901477184826
10163,5901477184475
10164,5901477184482
10280,5901477185571
10166,5901477184505
10167,5901477184512
10168,5901477184529
10169,5901477184536
10281,5901477185564
10170,5901477184543
10171,5901477184550
10172,5901477184567
10173,5901477184574
10174,5901477184581
10175,5901477184598
10176,5901477184604
10177,5901477184611
10178,5901477184628
10179,5901477184635
10180,5901477184642
10181,5901477184659
10182,5901477184666
10183,5901477184673
10184,5901477184680
10185,5901477184697
10186,5901477184703
10187,5901477184710
10188,5901477184727
10189,5901477184734
10190,5901477184741
10191,5901477184758
10192,5901477184765
10193,5901477184772
10194,5901477184789
10195,5901477184796
10196,5901477184802
10198,5901477184833
10199,5901477184840
10200,5901477184857
10201,5901477185465
10202,5901477185472
10203,5901477184871
10204,5901477184888
10205,5901477184925
10206,5901477184932
10207,5901477184949
10208,5901477185151
10209,5901477185168
10210,5901477184901
10211,5901477184918
10212,5901477185007
10213,5901477185014
10214,5901477185021
10282,5901477185595
10215,5901477185113
10216,5901477185045
10217,5901477185205
10218,5901477184970
10219,5901477184987
10220,5901477184994
10221,5901477185298
10222,5901477185052
10223,5901477185069
10224,5901477185212
10225,5901477185229
10226,5901477185250
10227,5901477185236
10228,5901477185243
10229,5901477185342
12134,5901477194023
10230,5901477185410
10231,5901477185380
10232,5901477185373
10233,5901477185427
10234,5901477185366
10235,5901477185359
10236,5901477185076
10237,5901477185083
10238,5901477185090
10239,5901477185144
10240,5901477185182
10241,5901477185397
10242,5901477185403
10243,5901477184895
10246,5901477185281
10247,5901477185441
10248,5901477185458
10249,5901477185670
10250,5901477185687
10251,5901477185694
10252,5901477185823
10253,5901477186257
10254,5901477185830
10255,5901477185847
10256,5901477185854
10257,5901477185861
10258,5901477185878
10259,5901477185885
10260,5901477185892
10261,5901477185106
10262,5901477185120
10263,5901477185137
10264,5901477185489
10265,5901477185496
10266,5901477185502
10267,5901477185519
10268,5901477185526
10269,5901477185533
10274,5901477185953
10276,5901477185540
10277,5901477185557
10283,5901477185625
10284,5901477185618
10285,5901477185601
10286,
10287,
10288,
10289,
10292,
10293,
10295,5901477185434
10296,5901477185649
10297,5901477185656
10298,5901477185663
10299,5901477185717
10300,5901477185724
10301,5901477185731
10302,5901477185748
10303,5901477185755
10304,5901477185762
10305,5901477185779
10306,5901477185786
10307,5901477185793
10308,5901477185809
10309,5901477185816
10310,
10312,
10313,
10314,
10315,
10317,5901477186318
10318,5901477185908
10319,5901477185915
10320,5901477185922
10321,5901477185939
10322,5901477185946
10323,5901477186509
10324,5901477186042
10325,5901477186059
10326,5901477186370
10327,5901477186387
10328,5901477186394
10329,5901477186400
10330,5901477186417
10331,5901477186424
10332,5901477186431
10333,5901477186448
10334,5901477186455
10335,5901477186516
10336,5901477186523
10337,5901477186530
10338,5901477186547
10339,5901477186554
10340,5901477186561
10342,5901477185977
10343,5901477186271
10344,5901477185984
10345,5901477186288
10346,5901477186264
10349,5901477186073
10350,5901477186080
10351,5901477186097
10352,5901477186103
10353,5901477186110
10354,5901477186127
10355,5901477186134
10356,5901477186141
10357,5901477186158
10358,5901477186165
10359,5901477186172
10360,5901477186189
10361,5901477186196
10362,5901477186202
10363,5901477186219
10364,5901477186226
10365,5901477186233
10366,5901477186240
10367,5901477186325
10368,5901477186332
10369,5901477185991
10370,5901477186004
10371,5901477186011
10372,5901477186028
10373,5901477186295
10374,5901477186066
10375,5901477186493
10376,5901477186714
10377,5901477186745
10378,5901477186721
10379,5901477186752
10380,5901477186769
10381,5901477187797
10382,5901477186462
10385,5901477186349
10446,5901477186615
10447,5901477186622
10448,5901477186677
10449,5901477186684
10450,5901477186356
10451,5901477186363
10452,5901477186479
10453,5901477186639
10454,5901477187445
10455,5901477187780
10456,5901477187834
10701,5901477189357
10457,5901477187810
10462,5901477187711
10463,5901477187537
10464,5901477187582
10465,5901477187599
10466,
10467,
10468,
10469,
10470,
10471,
10472,5901477186486
10473,5901477186660
10474,5901477186578
10475,5901477186707
10476,5901477186691
10477,5901477186608
10478,5901477186592
10479,5901477186585
10480,5901477186738
10481,5901477187728
10482,5901477187766
10483,5901477187773
10484,5901477188787
10485,5901477187872
10486,5901477188633
10487,5901477187803
10488,5901477187858
10489,5901477188374
10490,5901477188497
10491,5901477188510
10492,5901477188527
10493,5901477188381
10494,5901477188398
10495,5901477188534
10496,5901477188404
10497,5901477188565
10498,5901477186653
10499,5901477187438
10500,5901477187384
10501,5901477187377
10502,5901477187889
10504,5901477188541
10506,5901477187421
10507,5901477187865
10508,5901477187469
10509,5901477187407
10510,5901477187414
10514,5901477187544
10515,5901477187551
10516,5901477187568
10517,5901477187575
10518,5901477187902
10519,5901477187919
10521,5901477187926
10522,5901477187933
10523,5901477187940
10524,5901477187957
10526,5901477187964
10527,5901477187971
10528,5901477187988
10529,5901477187995
10530,5901477188008
10531,5901477188015
10532,5901477188022
10533,5901477188039
10535,5901477188046
10536,5901477188367
10537,5901477188060
10538,5901477188077
10539,5901477188084
10540,
10541,5901477188053
10542,5901477188091
10544,5901477188107
10545,5901477188114
10546,5901477188121
10547,5901477188138
10548,5901477188145
10549,5901477188152
10550,5901477188169
10551,5901477188176
10552,5901477188183
10553,5901477188190
10554,5901477188206
10556,5901477188220
10557,5901477188237
10558,5901477188244
10561,5901477188251
10564,5901477188275
10565,5901477188282
10566,5901477188299
10567,5901477188305
10568,5901477188312
10569,5901477188329
10570,5901477188336
10571,5901477188343
10572,5901477189012
10573,5901477189029
10574,5901477188596
10575,5901477188602
10576,5901477188619
10577,5901477188626
10578,5901477188411
10579,5901477188640
10580,5901477188657
10581,5901477188664
10582,5901477188992
10583,5901477189173
10584,5901477188671
10585,5901477188688
10586,5901477188695
10587,5901477188701
10588,5901477188718
10589,5901477188725
10590,5901477188732
10591,5901477188749
10592,5901477188756
10593,5901477188763
10594,5901477188770
10595,5901477188466
10596,5901477188473
10597,5901477188589
10598,5901477189661
10599,5901477189746
10600,5901477188800
10601,5901477188893
10602,5901477188909
10603,5901477188916
10604,5901477188923
10605,5901477188930
10606,5901477188947
10607,5901477188954
10608,5901477188961
10609,5901477188978
10610,
10611,
10612,
10613,
10614,5901477188480
10615,5901477188572
10616,5901477188817
10617,5901477188824
10618,5901477188831
10619,5901477188848
10620,5901477188855
10621,5901477188862
10622,5901477188879
10623,5901477188886
10625,5901477188794
10628,5901477189081
10629,5901477189036
10630,5901477189043
10631,5901477189050
10632,5901477189067
10633,5901477189074
10634,5901477189678
10635,5901477189692
10636,5901477189685
10637,5901477189005
10638,5901477189760
10639,5901477189777
10640,5901477189784
10641,5901477189388
10642,5901477189395
10643,5901477189401
10644,5901477188985
10645,5901477189449
10646,5901477189456
10647,5901477189487
10648,5901477189470
10649,5901477189128
10650,5901477189463
10651,5901477189111
10652,5901477189104
10653,5901477189098
10654,5901477189999
10655,5901477190001
10656,5901477190018
10657,5901477190025
10658,5901477190032
10659,5901477190049
10660,5901477190056
10661,5901477190063
10662,5901477190070
10663,5901477190087
10664,5901477190094
10665,5901477190100
10666,5901477190117
10667,5901477190124
10668,5901477190131
10669,5901477190148
10670,5901477190155
10671,5901477190162
10672,5901477190179
10673,5901477190186
10674,5901477190193
10675,5901477190209
10676,5901477190216
10677,5901477190223
10678,5901477189586
10679,5901477189593
10680,5901477189609
10681,5901477189265
10682,5901477189272
10683,5901477190230
10684,5901477190247
10685,5901477189258
10686,5901477189241
10687,5901477189234
10688,5901477190254
10689,5901477190261
10690,5901477190278
10691,5901477189159
10692,5901477189166
10693,5901477189623
10694,5901477189647
10695,5901477189630
10696,5901477189654
10702,5901477189364
10697,5901477189517
10698,5901477189371
10699,5901477189333
10700,5901477189340
10703,5901477189524
10704,5901477189531
10705,5901477189548
10706,5901477189555
10707,5901477189562
10708,5901477189579
10709,5901477189197
10710,5901477189203
10711,5901477189210
10712,5901477189418
10713,5901477189425
10714,5901477189432
10715,5901477189708
10716,5901477189135
10717,5901477189142
10718,5901477189227
10719,5901477189180
10720,5901477189869
10721,5901477189500
10723,5901477189715
10724,5901477189494
10725,5901477189326
10726,5901477189753
10727,5901477191404
10729,5901477190865
10730,5901477189722
10731,5901477189739
10735,5901477189791
10736,5901477189319
10737,5901477189296
10738,5901477189302
10739,5901477189289
10740,5901477189913
10741,5901477189814
10742,5901477190797
10744,5901477189821
10745,5901477189968
10746,5901477189975
10747,5901477189845
10748,5901477190629
10749,5901477190636
10750,5901477189838
10751,5901477189876
10752,5901477191534
10754,5901477189807
10755,5901477190964
10756,5901477190971
10758,5901477191305
10759,5901477191312
10760,5901477191596
10761,5901477189883
10762,5901477189951
10763,5901477189852
10764,5901477190940
10765,5901477191244
10766,5901477191251
10767,5901477191268
10768,5901477191275
10769,5901477191282
10770,5901477191299
10771,5901477189890
10772,5901477189906
10773,5901477190803
10774,5901477191350
10775,5901477190285
10776,5901477189937
10777,5901477189944
10778,5901477189920
10780,5901477191022
10782,
10784,5901477191381
10785,5901477191398
10786,5901477190827
10787,5901477190834
10788,5901477191428
10789,5901477191435
10790,5901477190872
10791,5901477190889
10792,5901477190896
10793,5901477190902
10794,5901477190919
10795,5901477190926
10796,5901477190933
10797,5901477190988
10798,5901477190995
10799,5901477191008
10800,5901477191015
10801,5901477191039
10802,5901477191046
10803,5901477191053
10804,5901477191060
10805,5901477191084
10806,5901477191091
10807,5901477191114
10812,5901477191329
10813,5901477191336
10814,5901477191343
10815,5901477191367
10816,5901477191374
10817,5901477193620
10818,5901477191480
10819,5901477191466
10820,5901477191473
10822,5901477190841
10823,5901477190667
10824,5901477190674
10825,5901477190643
10826,5901477190650
10858,5901477190711
10859,5901477190704
10860,5901477190698
10861,5901477190728
10862,5901477190735
10863,5901477190780
10864,5901477190766
10865,5901477190759
10866,5901477190742
10867,5901477190773
10868,5901477190810
10869,5901477191442
10870,5901477191077
10871,5901477191107
10872,5901477191121
10873,5901477191138
10874,5901477191145
10875,5901477191152
10876,5901477191169
10877,5901477191176
10878,5901477191183
10879,5901477191190
10880,5901477191206
10881,5901477191213
10882,5901477191220
10883,5901477191541
10884,5901477191558
10885,5901477191619
10886,5901477190957
10888,5901477191237
10889,5901477191916
10890,
10891,5901477191565
10892,5901477191572
10893,5901477191589
10894,5901477191664
10895,5901477191602
10896,5901477191626
10897,5901477191633
10898,5901477191640
10899,5901477191657
10900,5901477191671
10901,5901477191688
10902,5901477191695
10903,5901477191701
10904,5901477191787
10905,5901477191794
10906,5901477191800
10907,5901477191817
10908,5901477191824
10909,5901477191831
10910,5901477191848
10911,5901477191855
10912,5901477191862
10913,5901477191879
10914,5901477191886
10915,5901477191893
10916,5901477191909
10917,5901477192197
10918,5901477192203
10919,5901477192210
10920,5901477192227
10921,5901477192234
10922,5901477192241
10923,5901477192258
10924,5901477192265
10925,5901477192272
10926,5901477192289
10927,5901477192296
10928,5901477192302
10929,5901477191756
10930,5901477191763
10931,5901477191770
10932,5901477191718
10933,5901477191725
10934,5901477191732
10935,5901477192715
10936,5901477192616
10937,5901477192623
10938,5901477192180
10942,5901477193637
10943,5901477193644
11944,5901477193668
11945,5901477193651
11946,5901477192807
11947,5901477192333
11948,5901477192326
11949,5901477192319
11950,5901477192340
11951,5901477192357
11952,5901477192388
11953,5901477192371
11954,5901477192364
11955,5901477192395
11956,5901477192401
11957,5901477192418
11958,5901477191749
11959,5901477192784
11960,5901477192876
11961,5901477192883
11962,5901477192753
11963,5901477192760
11964,5901477192777
11965,5901477192791
11966,5901477192630
11967,5901477192654
11968,5901477192678
11969,5901477192692
11970,5901477192647
11971,5901477192661
11972,5901477192685
11973,5901477192708
11974,5901477192722
11975,5901477192739
11976,5901477192746
11977,5901477192869
11978,5901477193385
11981,5901477193675
11982,5901477192500
11983,5901477192524
11984,5901477192548
11985,5901477192517
11986,5901477192531
11987,5901477192555
11988,5901477192562
11989,5901477192586
11990,5901477192609
11991,5901477192579
11992,5901477192593
11993,5901477192104
11994,5901477192111
11995,5901477192128
11996,5901477192135
11997,5901477192142
11998,5901477192159
11999,5901477192166
12000,5901477192173
12001,5901477192425
12002,5901477192432
12003,5901477192449
12004,5901477192456
12005,5901477192463
12006,5901477192470
12008,5901477192890
12009,5901477192920
12010,5901477192968
12011,5901477192999
12012,5901477193040
12013,5901477193095
12014,5901477193118
12015,5901477193149
12016,5901477193170
12017,5901477193224
12018,5901477193279
12019,5901477193323
12020,5901477193354
12021,5901477193361
12022,5901477193378
12023,5901477193392
12024,5901477192913
12025,5901477192982
12026,5901477193033
12027,5901477193088
12028,5901477193132
12029,5901477193163
12030,5901477193217
12031,5901477193262
12032,5901477193316
12033,5901477193347
12034,5901477192937
12035,5901477192975
12036,5901477193002
12037,5901477193057
12038,5901477193101
12039,5901477193125
12040,5901477193156
12041,5901477193187
12042,5901477193231
12043,5901477193286
12044,5901477193330
12045,5901477192944
12046,5901477193064
12047,5901477193194
12048,5901477193248
